repo_id,app,full_name,description,owner_id,default_branch,language,created_at,updated_at,pushed_at,size,stargazers,subscribers,is_fork,forks_count,open_issues,watchers,has_downloads,has_issues,has_pages,has_wiki,has_projects,git_url,clone_url,last_commit_sha,last_commit_date,last_commit_massage,last_commit_author,tests_count,has_junit,is_maven,classification
1872106,jboss-eap-quickstarts,jboss-developer/jboss-eap-quickstarts,The quickstarts demonstrate JBoss EAP; Jakarta EE 8 and a few additional technologies. They provide small; specific; working examples that can be used as a reference for your own project.,1744809,7.3.x,Java,2011-06-09T17:54:35Z,2020-11-26T12:35:43Z,2020-08-19T15:39:50Z,62597,748,106,False,1378,15,748,True,True,False,True,False,git://github.com/jboss-developer/jboss-eap-quickstarts.git,https://github.com/jboss-developer/jboss-eap-quickstarts.git,b95845c0d983f9998a3c8345cd0e8815f85e602b,2020-03-25T13:40:27Z,Prepare for 7.3.0.GA release,Eduardo Martins,16,True,True,0.05729043336147217
4291387,archaius,Netflix/archaius,Library for configuration management API,913567,master,Java,2012-05-11T00:07:05Z,2020-11-26T02:56:04Z,2020-11-02T23:58:13Z,3423,2216,518,False,461,97,2216,True,True,True,True,True,git://github.com/Netflix/archaius.git,https://github.com/Netflix/archaius.git,23222691e904a8c79020ab5a2e93ae740a1db96e,2019-12-29T11:32:40Z,Merge pull request #585 from Netflix/gorzell/travis  travis: Remove deprecated sudo setting.,GitHub,46,True,False,0.05698376302409515
930571,jbpm,kiegroup/jbpm,a Business Process Management (BPM) Suite,517980,master,Java,2010-09-22T13:19:52Z,2020-11-26T17:19:39Z,2020-11-27T18:57:26Z,332517,1180,183,False,1089,11,1180,True,False,False,True,True,git://github.com/kiegroup/jbpm.git,https://github.com/kiegroup/jbpm.git,78b04a36b3d0e6a7da473de4c038d8b53cc29cac,2020-11-26T08:40:48Z,[DROOLS-5780] make drools-compiler to depend on drools-ecj by default (#1811),GitHub,588,True,True,0.056604092937872635
1601209,unirest-java,Kong/unirest-java,Unirest in Java: Simplified; lightweight HTTP client library.,962416,main,Java,2011-04-11T21:19:53Z,2020-11-28T17:44:10Z,2020-11-18T14:50:01Z,2599,2046,118,False,552,9,2046,True,True,True,True,True,git://github.com/Kong/unirest-java.git,https://github.com/Kong/unirest-java.git,ddfc01ba1ed36d2e4573d85f91ca0977f140953c,2020-11-18T14:48:32Z,put the mime types in alphabetical order,Ryan Bergman,90,True,True,0.05654631195127782
3407114,oshi,oshi/oshi,Native Operating System and Hardware Information,21304425,master,Java,2012-02-10T12:46:48Z,2020-11-29T02:10:32Z,2020-11-29T18:06:06Z,180354,2122,87,False,505,11,2122,True,True,True,True,True,git://github.com/oshi/oshi.git,https://github.com/oshi/oshi.git,18340072b95be222d78a591c739af676ad837e97,2020-11-29T02:10:19Z,[actions] Fix site staging location (accidential hold over from waffle),Jeremy Landis,28,True,True,0.05654519554935593
2623406,heritrix3,internetarchive/heritrix3,Heritrix is the Internet Archive's open-source; extensible; web-scale; archival-quality web crawler project.,130493,master,Java,2011-10-21T22:00:17Z,2020-11-27T05:46:46Z,2020-11-12T23:46:17Z,10286,1849,180,False,662,48,1849,True,True,False,True,True,git://github.com/internetarchive/heritrix3.git,https://github.com/internetarchive/heritrix3.git,adac067ea74b5a89f631ef771e2f598819bac6c4,2020-09-02T12:15:02Z,Update link to robots.txt meta documentation,GitHub,127,True,True,0.056180943668431314
745749,testng,cbeust/testng,TestNG testing framework,92322,master,Java,2010-06-28T23:10:17Z,2020-11-27T14:38:36Z,2020-11-27T19:23:03Z,30459,1550,185,False,843,263,1550,True,True,False,True,True,git://github.com/cbeust/testng.git,https://github.com/cbeust/testng.git,facb5664265ddbdb0c7bf579fd61a97389605d71,2020-11-27T14:38:25Z,Move Sonarcloud organization,Julien Herr,795,True,False,0.05606367415131503
1968850,ipscan,angryip/ipscan,Angry IP Scanner - fast and friendly network scanner,29024081,master,Java,2011-06-28T20:58:48Z,2020-11-28T17:24:05Z,2020-10-28T19:56:22Z,116188,2113,191,False,494,101,2113,True,True,True,False,True,git://github.com/angryip/ipscan.git,https://github.com/angryip/ipscan.git,4e6cc3202b24eeb817257308c4f0ceacf512dd7d,2020-10-28T19:55:58Z,upgrade gradle to support building under Java 15 (but not minimizing - proguard still supports only up to Java 13),Anton Keks,61,True,False,0.05602959694093416
3069822,jOOR,jOOQ/jOOR,jOOR - Fluent Reflection in Java jOOR is a very simple fluent API that gives access to your Java Class structures in a more intuitive way. The JDK's reflection APIs are hard and verbose to use. Other languages have much simpler constructs to access type meta information at runtime. Let us make Java reflection better.,1666512,main,Java,2011-12-29T17:01:00Z,2020-11-29T00:51:08Z,2020-11-26T08:42:51Z,436,2341,114,False,351,23,2341,True,True,False,True,True,git://github.com/jOOQ/jOOR.git,https://github.com/jOOQ/jOOR.git,8936d6ddb33e9877f593b1e8d694324791eeecaf,2020-11-26T08:42:50Z,Update README.md,GitHub,42,True,True,0.05596398317304401
1852481,java-faker,DiUS/java-faker,Brings the popular ruby faker gem to Java,164113,master,Java,2011-06-06T01:01:21Z,2020-11-28T07:23:58Z,2020-11-09T13:09:36Z,6163,2169,114,False,452,92,2169,True,True,True,True,True,git://github.com/DiUS/java-faker.git,https://github.com/DiUS/java-faker.git,b60f23a54a511cf7e24c09366b2957219b448125,2020-08-19T09:05:27Z,Merge pull request #491 from mpaauw/starcraft-faker  StarCraft Faker,GitHub,99,True,True,0.055799378573796306
1541275,aviatorscript,killme2008/aviatorscript,A high performance scripting language hosted on the JVM.,14142,master,Java,2011-03-29T12:48:47Z,2020-11-26T12:50:27Z,2020-11-24T11:20:41Z,10307,2152,151,False,458,13,2152,True,True,True,True,True,git://github.com/killme2008/aviatorscript.git,https://github.com/killme2008/aviatorscript.git,1f14564333084fcbd313dc04d9c4053d8610c067,2020-11-24T11:20:16Z,(feat) forgot jar,dennis,65,True,True,0.05565912339522165
2067253,OpenTripPlanner,opentripplanner/OpenTripPlanner,An open source multi-modal trip planner,3007066,dev-2.x,Java,2011-07-18T16:15:38Z,2020-11-28T06:43:57Z,2020-11-27T15:19:40Z,130686,1532,156,False,839,495,1532,True,True,True,True,True,git://github.com/opentripplanner/OpenTripPlanner.git,https://github.com/opentripplanner/OpenTripPlanner.git,d51695dac64f2494ffc86d39bcd1676611be6cb5,2020-11-27T13:04:43Z,Merge branch 'master' into dev-2.x,Andrew Byrd,273,True,True,0.05559285799359169
3037907,jackson-core,FasterXML/jackson-core,Core part of Jackson that defines Streaming API as well as basic shared abstractions,382692,master,Java,2011-12-23T02:00:51Z,2020-11-29T01:00:59Z,2020-11-29T01:00:56Z,18154,1891,155,False,601,37,1891,True,True,True,True,True,git://github.com/FasterXML/jackson-core.git,https://github.com/FasterXML/jackson-core.git,f9dff3127d005ad1c88db9268f6824d2925f0988,2020-11-29T01:00:50Z,Merge branch '2.12',Tatu Saloranta,146,True,True,0.055089877601742034
372315,java-apns,notnoop/java-apns,Java Apple Push Notification Service Provider,136429,master,Java,2009-11-14T00:52:39Z,2020-11-20T15:55:02Z,2020-10-13T09:45:47Z,1413,1769,211,False,676,149,1769,True,True,True,True,True,git://github.com/notnoop/java-apns.git,https://github.com/notnoop/java-apns.git,180a190d4cb49458441596ca7c69d50ec7f1dba5,2016-12-21T12:30:09Z,Merge pull request #295 from tmurakam/feature/fix-monitor-close  fix #294: ApnsConnectionImpl.monitorSocket() closes invalid socket.,GitHub,19,True,True,0.05507774212119408
1937202,gitblit,gitblit/gitblit,pure java git solution,868217,master,Java,2011-06-22T19:54:49Z,2020-11-27T05:52:52Z,2020-11-23T19:29:58Z,22776,1846,158,False,616,244,1846,True,True,True,False,True,git://github.com/gitblit/gitblit.git,https://github.com/gitblit/gitblit.git,7f15c484cadefb74484300d1b6957f678752ca24,2020-11-23T19:29:36Z,docs: Change Ohloh link to Open Hub  Ohloh got acquired by Synopsis and is nor Open Hub. Change the links for the tiny widget to point to Open Hub.  Closes #1356,Florian Zschocke,64,True,False,0.054691144233989505
5683653,drill,apache/drill,Apache Drill,47359,master,Java,2012-09-05T07:00:26Z,2020-11-28T09:16:50Z,2020-11-26T11:52:26Z,101485,1465,165,False,841,62,1465,True,False,True,False,True,git://github.com/apache/drill.git,https://github.com/apache/drill.git,31d6086c4f814c1d7fc476095611e37cc3d95d1c,2020-11-16T17:51:20Z,[DRILL-7803] Docker based developer build environment,Charles S. Givre,748,True,True,0.054366165264450275
1424005,commons,twitter-archive/commons,Twitter common libraries for python and the JVM (deprecated),5313303,master,Java,2011-03-01T00:10:02Z,2020-11-28T15:47:24Z,2019-12-07T02:15:41Z,115523,1950,262,False,538,86,1950,True,False,True,True,False,git://github.com/twitter-archive/commons.git,https://github.com/twitter-archive/commons.git,10df6fb63547baa9047782aa7ad4edf354914b10,2019-12-07T02:15:32Z,Deprecate.,Stu Hood,159,True,False,0.05426359583787635
944926,WorldEdit,EngineHub/WorldEdit,🗺️ Minecraft map editor and mod,3753025,master,Java,2010-09-28T08:11:57Z,2020-11-27T23:07:41Z,2020-11-27T04:21:48Z,19953,1721,112,False,679,82,1721,True,True,False,False,True,git://github.com/EngineHub/WorldEdit.git,https://github.com/EngineHub/WorldEdit.git,5ae691aec1cdb1f9ac3b73719283bdf0ad55e212,2020-11-02T23:42:39Z,Back to snapshot for development,Octavia Togami,18,True,False,0.054247706875115674
3291848,pac4j,pac4j/pac4j,Security engine for Java (authentication; authorization; multi frameworks): OAuth; CAS; SAML; OpenID Connect; LDAP; JWT...,7540865,master,Java,2012-01-28T17:04:12Z,2020-11-25T08:50:17Z,2020-11-29T01:32:40Z,61988,1922,122,False,553,5,1922,True,True,True,True,True,git://github.com/pac4j/pac4j.git,https://github.com/pac4j/pac4j.git,c8fb65b470a1e6dbf8e96ba7fb311d7aa8690ed8,2020-11-25T08:50:14Z,Update dependency com.nimbusds:oauth2-oidc-sdk to v8.27 (#1739)  Co-authored-by: Renovate Bot <bot@renovateapp.com>,GitHub,21,True,True,0.05419191133507188
6944525,rest.li,linkedin/rest.li,Rest.li is a REST+JSON framework for building robust; scalable service architectures using dynamic discovery and simple asynchronous APIs.,357098,master,Java,2012-11-30T19:37:51Z,2020-11-30T18:49:37Z,2020-11-30T20:47:21Z,23389,2102,191,False,438,52,2102,True,True,True,True,True,git://github.com/linkedin/rest.li.git,https://github.com/linkedin/rest.li.git,722db7cc97a948f01aa81e23e9e7902241cf0d14,2020-11-30T18:49:34Z,Enable cycle check when serializing only when assertions are enabled; to avoid severe performance degradation at high QPS due to ThreadLocal slowdown. (#487),GitHub,639,True,False,0.05407456934765917
6293402,framework,vaadin/framework,Vaadin 6; 7; 8   is a Java framework for modern Java web applications.,1171922,master,Java,2012-10-19T10:41:30Z,2020-11-28T10:37:12Z,2020-11-30T14:13:08Z,390392,1633,146,False,725,544,1633,True,True,False,False,True,git://github.com/vaadin/framework.git,https://github.com/vaadin/framework.git,cd1dccd153ecfcdcb73e4f59f8f24c49b3f97ed7,2020-11-26T12:07:52Z,Replace function reference with anonymous class for serialization (#12137)  Lambdas and function references do not serialize    See: https://vaadin.com/forum/thread/18462951/vaadin-8-stateful-session,GitHub,1864,True,True,0.05398683297365906
2049379,curator,Netflix/curator,ZooKeeper client wrapper and rich ZooKeeper framework,913567,master,Java,2011-07-14T19:47:55Z,2020-11-19T17:54:18Z,2018-05-03T13:24:07Z,7545,2099,564,False,435,9,2099,True,True,True,True,True,git://github.com/Netflix/curator.git,https://github.com/Netflix/curator.git,7fa8c085f45977be1db980731f4faf580925db08,2015-12-11T23:44:53Z,adding OSSMETADATA for NetflixOSS tracking,Andrew Spyker,11,True,True,0.0539234579988934
4298676,spring-data-book,spring-projects/spring-data-book,Spring Data - The Definitive Guide - Modern Data Access for Enterprise Java Developers,317776,master,Java,2012-05-11T15:38:29Z,2020-11-27T19:12:16Z,2020-11-16T16:49:54Z,1234,1135,216,False,1022,29,1135,True,False,False,False,True,git://github.com/spring-projects/spring-data-book.git,https://github.com/spring-projects/spring-data-book.git,3a9d2e35184d5361f1d305f4eb84b5febf87b992,2019-03-20T15:25:31Z,URL Cleanup  This commit updates URLs to prefer the https protocol. Redirects are not followed to avoid accidentally expanding intentionally shortened URLs (i.e. if using a URL shortener).  # HTTP URLs that Could Not Be Fixed These URLs were unable to be fixed. Please review them to see if they can be manually resolved.  * http://spring-roo-repository.springsource.org/release (404) with 2 occurrences could not be migrated:    ([https](https://spring-roo-repository.springsource.org/release) result SSLHandshakeException).  # Fixed URLs  ## Fixed But Review Recommended These URLs were fixed; but the https status was not OK. However; the https status was the same as the http request or http redirected to an https URL; so they were migrated. Your review is recommended.  * http://m2.neo4j.org/releases (404) with 1 occurrences migrated to:   https://m2.neo4j.org/releases ([https](https://m2.neo4j.org/releases) result 404). * http://www.springframework.org/schema/data/neo4j/spring-neo4j-2.0.xsd (404) with 1 occurrences migrated to:   https://www.springframework.org/schema/data/neo4j/spring-neo4j-2.0.xsd ([https](https://www.springframework.org/schema/data/neo4j/spring-neo4j-2.0.xsd) result 404).  ## Fixed Success These URLs were switched to an https URL with a 2xx status. While the status was successful; your review is still recommended.  * http://maven.apache.org/xsd/maven-4.0.0.xsd with 24 occurrences migrated to:   https://maven.apache.org/xsd/maven-4.0.0.xsd ([https](https://maven.apache.org/xsd/maven-4.0.0.xsd) result 200). * http://tiles.apache.org/dtds/tiles-config_2_1.dtd with 4 occurrences migrated to:   https://tiles.apache.org/dtds/tiles-config_2_1.dtd ([https](https://tiles.apache.org/dtds/tiles-config_2_1.dtd) result 200). * http://www.springframework.org/schema/aop/spring-aop-3.1.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/aop/spring-aop-3.1.xsd ([https](https://www.springframework.org/schema/aop/spring-aop-3.1.xsd) result 200). * http://www.springframework.org/schema/batch/spring-batch-2.1.xsd with 6 occurrences migrated to:   https://www.springframework.org/schema/batch/spring-batch-2.1.xsd ([https](https://www.springframework.org/schema/batch/spring-batch-2.1.xsd) result 200). * http://www.springframework.org/schema/batch/spring-batch.xsd with 3 occurrences migrated to:   https://www.springframework.org/schema/batch/spring-batch.xsd ([https](https://www.springframework.org/schema/batch/spring-batch.xsd) result 200). * http://www.springframework.org/schema/beans/spring-beans-3.0.xsd with 6 occurrences migrated to:   https://www.springframework.org/schema/beans/spring-beans-3.0.xsd ([https](https://www.springframework.org/schema/beans/spring-beans-3.0.xsd) result 200). * http://www.springframework.org/schema/beans/spring-beans-3.1.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/beans/spring-beans-3.1.xsd ([https](https://www.springframework.org/schema/beans/spring-beans-3.1.xsd) result 200). * http://www.springframework.org/schema/beans/spring-beans.xsd with 38 occurrences migrated to:   https://www.springframework.org/schema/beans/spring-beans.xsd ([https](https://www.springframework.org/schema/beans/spring-beans.xsd) result 200). * http://www.springframework.org/schema/context/spring-context-3.1.xsd with 8 occurrences migrated to:   https://www.springframework.org/schema/context/spring-context-3.1.xsd ([https](https://www.springframework.org/schema/context/spring-context-3.1.xsd) result 200). * http://www.springframework.org/schema/context/spring-context.xsd with 21 occurrences migrated to:   https://www.springframework.org/schema/context/spring-context.xsd ([https](https://www.springframework.org/schema/context/spring-context.xsd) result 200). * http://www.springframework.org/schema/data/gemfire/spring-data-gemfire.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/data/gemfire/spring-data-gemfire.xsd ([https](https://www.springframework.org/schema/data/gemfire/spring-data-gemfire.xsd) result 200). * http://www.springframework.org/schema/data/jpa/spring-jpa.xsd with 3 occurrences migrated to:   https://www.springframework.org/schema/data/jpa/spring-jpa.xsd ([https](https://www.springframework.org/schema/data/jpa/spring-jpa.xsd) result 200). * http://www.springframework.org/schema/data/mongo/spring-mongo.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/data/mongo/spring-mongo.xsd ([https](https://www.springframework.org/schema/data/mongo/spring-mongo.xsd) result 200). * http://www.springframework.org/schema/gemfire/spring-gemfire.xsd with 3 occurrences migrated to:   https://www.springframework.org/schema/gemfire/spring-gemfire.xsd ([https](https://www.springframework.org/schema/gemfire/spring-gemfire.xsd) result 200). * http://www.springframework.org/schema/hadoop/spring-hadoop.xsd with 25 occurrences migrated to:   https://www.springframework.org/schema/hadoop/spring-hadoop.xsd ([https](https://www.springframework.org/schema/hadoop/spring-hadoop.xsd) result 200). * http://www.springframework.org/schema/integration/file/spring-integration-file.xsd with 3 occurrences migrated to:   https://www.springframework.org/schema/integration/file/spring-integration-file.xsd ([https](https://www.springframework.org/schema/integration/file/spring-integration-file.xsd) result 200). * http://www.springframework.org/schema/integration/ftp/spring-integration-ftp-2.1.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/integration/ftp/spring-integration-ftp-2.1.xsd ([https](https://www.springframework.org/schema/integration/ftp/spring-integration-ftp-2.1.xsd) result 200). * http://www.springframework.org/schema/integration/groovy/spring-integration-groovy-2.2.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/integration/groovy/spring-integration-groovy-2.2.xsd ([https](https://www.springframework.org/schema/integration/groovy/spring-integration-groovy-2.2.xsd) result 200). * http://www.springframework.org/schema/integration/http/spring-integration-http-2.2.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/integration/http/spring-integration-http-2.2.xsd ([https](https://www.springframework.org/schema/integration/http/spring-integration-http-2.2.xsd) result 200). * http://www.springframework.org/schema/integration/ip/spring-integration-ip.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/integration/ip/spring-integration-ip.xsd ([https](https://www.springframework.org/schema/integration/ip/spring-integration-ip.xsd) result 200). * http://www.springframework.org/schema/integration/jmx/spring-integration-jmx.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/integration/jmx/spring-integration-jmx.xsd ([https](https://www.springframework.org/schema/integration/jmx/spring-integration-jmx.xsd) result 200). * http://www.springframework.org/schema/integration/spring-integration.xsd with 5 occurrences migrated to:   https://www.springframework.org/schema/integration/spring-integration.xsd ([https](https://www.springframework.org/schema/integration/spring-integration.xsd) result 200). * http://www.springframework.org/schema/integration/stream/spring-integration-stream-2.1.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/integration/stream/spring-integration-stream-2.1.xsd ([https](https://www.springframework.org/schema/integration/stream/spring-integration-stream-2.1.xsd) result 200). * http://www.springframework.org/schema/jdbc/spring-jdbc-3.0.xsd with 3 occurrences migrated to:   https://www.springframework.org/schema/jdbc/spring-jdbc-3.0.xsd ([https](https://www.springframework.org/schema/jdbc/spring-jdbc-3.0.xsd) result 200). * http://www.springframework.org/schema/jdbc/spring-jdbc.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/jdbc/spring-jdbc.xsd ([https](https://www.springframework.org/schema/jdbc/spring-jdbc.xsd) result 200). * http://www.springframework.org/schema/jee/spring-jee-3.1.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/jee/spring-jee-3.1.xsd ([https](https://www.springframework.org/schema/jee/spring-jee-3.1.xsd) result 200). * http://www.springframework.org/schema/mvc/spring-mvc-3.1.xsd with 3 occurrences migrated to:   https://www.springframework.org/schema/mvc/spring-mvc-3.1.xsd ([https](https://www.springframework.org/schema/mvc/spring-mvc-3.1.xsd) result 200). * http://www.springframework.org/schema/task/spring-task-3.1.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/task/spring-task-3.1.xsd ([https](https://www.springframework.org/schema/task/spring-task-3.1.xsd) result 200). * http://www.springframework.org/schema/task/spring-task.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/task/spring-task.xsd ([https](https://www.springframework.org/schema/task/spring-task.xsd) result 200). * http://www.springframework.org/schema/tx/spring-tx-3.1.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/tx/spring-tx-3.1.xsd ([https](https://www.springframework.org/schema/tx/spring-tx-3.1.xsd) result 200). * http://www.springframework.org/schema/tx/spring-tx.xsd with 1 occurrences migrated to:   https://www.springframework.org/schema/tx/spring-tx.xsd ([https](https://www.springframework.org/schema/tx/spring-tx.xsd) result 200). * http://www.springframework.org/schema/util/spring-util-3.1.xsd with 2 occurrences migrated to:   https://www.springframework.org/schema/util/spring-util-3.1.xsd ([https](https://www.springframework.org/schema/util/spring-util-3.1.xsd) result 200). * http://maven.apache.org/maven-v4_0_0.xsd with 1 occurrences migrated to:   https://maven.apache.org/maven-v4_0_0.xsd ([https](https://maven.apache.org/maven-v4_0_0.xsd) result 301). * http://repo.springsource.org/libs-milestone with 16 occurrences migrated to:   https://repo.springsource.org/libs-milestone ([https](https://repo.springsource.org/libs-milestone) result 301). * http://repo.springsource.org/libs-release with 1 occurrences migrated to:   https://repo.springsource.org/libs-release ([https](https://repo.springsource.org/libs-release) result 301). * http://java.sun.com/xml/ns/j2ee/web-app_2_4.xsd with 2 occurrences migrated to:   https://java.sun.com/xml/ns/j2ee/web-app_2_4.xsd ([https](https://java.sun.com/xml/ns/j2ee/web-app_2_4.xsd) result 302). * http://java.sun.com/xml/ns/javaee/web-app_2_5.xsd with 1 occurrences migrated to:   https://java.sun.com/xml/ns/javaee/web-app_2_5.xsd ([https](https://java.sun.com/xml/ns/javaee/web-app_2_5.xsd) result 302). * http://java.sun.com/xml/ns/persistence/persistence_2_0.xsd with 1 occurrences migrated to:   https://java.sun.com/xml/ns/persistence/persistence_2_0.xsd ([https](https://java.sun.com/xml/ns/persistence/persistence_2_0.xsd) result 302). * http://maven.springframework.org/milestone with 2 occurrences migrated to:   https://maven.springframework.org/milestone ([https](https://maven.springframework.org/milestone) result 302). * http://maven.springframework.org/release with 2 occurrences migrated to:   https://maven.springframework.org/release ([https](https://maven.springframework.org/release) result 302).  # Ignored These URLs were intentionally ignored.  * http://java.sun.com/xml/ns/j2ee with 4 occurrences * http://java.sun.com/xml/ns/javaee with 2 occurrences * http://java.sun.com/xml/ns/persistence with 2 occurrences * http://maven.apache.org/POM/4.0.0 with 50 occurrences * http://www.springframework.org/schema/aop with 2 occurrences * http://www.springframework.org/schema/batch with 20 occurrences * http://www.springframework.org/schema/beans with 92 occurrences * http://www.springframework.org/schema/c with 3 occurrences * http://www.springframework.org/schema/context with 52 occurrences * http://www.springframework.org/schema/data/gemfire with 4 occurrences * http://www.springframework.org/schema/data/jpa with 6 occurrences * http://www.springframework.org/schema/data/mongo with 4 occurrences * http://www.springframework.org/schema/data/neo4j with 2 occurrences * http://www.springframework.org/schema/gemfire with 6 occurrences * http://www.springframework.org/schema/hadoop with 53 occurrences * http://www.springframework.org/schema/integration with 13 occurrences * http://www.springframework.org/schema/integration/file with 6 occurrences * http://www.springframework.org/schema/integration/ftp with 2 occurrences * http://www.springframework.org/schema/integration/groovy with 2 occurrences * http://www.springframework.org/schema/integration/http with 4 occurrences * http://www.springframework.org/schema/integration/ip with 4 occurrences * http://www.springframework.org/schema/integration/jmx with 4 occurrences * http://www.springframework.org/schema/integration/stream with 4 occurrences * http://www.springframework.org/schema/jdbc with 10 occurrences * http://www.springframework.org/schema/jee with 2 occurrences * http://www.springframework.org/schema/mvc with 6 occurrences * http://www.springframework.org/schema/p with 9 occurrences * http://www.springframework.org/schema/task with 4 occurrences * http://www.springframework.org/schema/tx with 4 occurrences * http://www.springframework.org/schema/util with 4 occurrences * http://www.w3.org/2001/XMLSchema-instance with 75 occurrences,Greg Turnquist,35,True,True,0.05365251252301696
